codigoGrupoMaterialServico,grupoMaterialServico,codigoClasseMaterialServico,classeMaterialServico,codigoMaterialServico,materialServico,valorTotal
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201494,FERRICIANETO DE POTASSIO -,2307
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201508,DIMETILSULFOXIDO -,1764766.81
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201524,NITRATO BASICO DE BISMUTO -,690.47
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201532,POLIAMIDA -,5000
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201559,PENICILINA V POTASSICA -,1292.2
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201567,DIHIDROCLORIDRATO DE ETAMBUTOL -,2450
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201575,ACIDO PARANITROBENZOICO -,241.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201613,CLORETO DE COBRE II (ICO) P.A. DIHIDRATADO -,62035.630000000005
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201656,SOLUCAO CRIOPROTETORA -,362452.8
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201699,INDIGO CARMIN -,524.5799999999999
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201710,IODETO DE ACETILCOLINA -,646.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201737,CALDO LISINA DESCARBOXILASE -,73379.69
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201796,PSA - ETHYLENEDIAMINE-N-PROPYL -,16000
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201818,DOSAGEM SERICA -,137353.62
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201826,OXIDO DE MAGNESIO -,1335
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201842,KIT PARA AMPLIFICACAO DE DNA -,2028244.36
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201850,ANTIGENO CA 125 -,57546.72
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201869,ANTIGENO CA 15.3 -,6500
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201940,KIT CALIBRACAO -,207943.69
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201958,KIT PARA COLORACAO EM HEMATOLOGIA -,74286
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201966,REAGENTES PARA DETERMINACAO DE HEMOGRAMA -,1458657.2
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201982,TIOCIANATO DE GUANIDINA,3846.78
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68201990,KIT ELISA PARA QUANTIFICACAO DE MICROCISTINA -,15583.4
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202016,KIT TESTE RAPIDO -,4942795.69
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202067,CITRATO DE MAGNESIO,3530
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202091,REAGENTE PARA DETERMINACAO DE GASOMETRIA -,5522057.2700000005
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202105,AGAR BASE TINSDALE -,3298.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202113,SOLUCAO DETERGENTE -,16230.86
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202148,KIT PARA CONSTATACAO PRELIMINAR DE DROGAS -,822122.12
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202253,"FENANTROLINA 1,10 MONOHIDRATADA -",323.68
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202261,REAGENTE DESCORANTE DE GRAM -,15294.99
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202369,MSTFA (N-METIL-N-TRIMETILSILIL-TRIFLUORACETAMIDA -,6540
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202385,KIT QRT-PCR  -,866000
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202440,SULFATO DE P-METILAMINOFENOL -,1259
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202466,PIROFOSFATO DE SODIO DECAHIDRATADO -,5280
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202490,TESTE PARA IDENTIFICACAO DE VIRUS RESPIRATORIOS -,21250869.3
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202504,TELURITO DE POTASSIO -,3142
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202539,KIT LABORATORIAL PARA ANALISE DE ALIMENTOS -,1478322.77
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202547,KIT PARA DETECCAO E QUANTIFICACAO DE TRANSGENICOS,527497.93
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202555,REAGENTE PARATORMONIO (PTH)-,45892.86
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202571,AGAR SAHID FERGUSON -,1263.33
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202628,COBALNITRITO DE SODIO -,27028
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202636,MEIO DE IDENTIFICACAO DE BACTERIAS -,145964.1
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202679,AGAR NOBLE -,1200
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202717,REAGENTE PARA REVELACAO DE WESTERN BLOT -,1999.98
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202741,CFSE -,1543.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202776,1-CLOROBUTANO -,3913.44
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202806,ENROFLOXACINA -,497
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202814,CORANTE PARA GEL COM ACIDOS NUCLEICOS -,2800
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202881,VITAMINA K3 (MENADIONA) -,600
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202911,KIT PARA TIPAGEM -,3071660.62
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68202954,REAGENTE COLUNA DE IMUNOAFINIDADE -,33933.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203039,AZUL DE DISSULFINA -,670
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203063,TETROXIDO DE OSMIO -,2745.9
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203071,DIETILCARBAMATO DE SODIO TRIIDRATADO -,2306
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203101,SALICILALDEIDO -,467.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203160,TETRADECANO -,1853.1
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203179,AZOCASEINA -,2595
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203209,REAGENTE BNP OU NT-PROBNP -,685444.48
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203217,REAGENTE FERRITINA -,526470.72
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203284,SULFETO DE FERRO II -,820.3
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203411,KIT PARA GENOTIPAGEM DE GENES -,9053264.459999999
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203446,ESTREPTAVIDINA -,117394.2
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203454,CORANTE -,143306.47
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203500,BORATO DE SODIO -,391.93
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203551,ANTIGENO CA 19.9 -,5200
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203560,REAGENTE TRANSFERRINA -,13271.41
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203594,FOSFORO PENTOXIDO -,122.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203624,CARTAO P/VELOCIDADE DE HEMOSSEDIMENTACAO (VHS) -,9210
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203659,ANFOTERICINA B -,1988
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203667,"5,5'-DITHIOBIS(2-NITROBENZOIC ACID) -",1100
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203683,"3,3',5,5'-TETRAMETILBENZIDINA (TMB) -",37610
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203691,N-ACETILNEURAMINICO ACIDO -,24961.94
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203713,DEXTRANO -,620
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203730,AZUL DE TRIPAN -,831.99
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203756,2-PIRROLIDINONA -,223.17
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203772,METIL TERC BUTIL ETER P.A. -,13092.77
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203861,ACIDO HEPTAFLUOROBUTIRICO -,5823
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203918,KIT IMUNOENSAIO CROMATOGRAFICO -,28358.4
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203985,ACIDO DL-2-AMINOBUTIRICO -,1000
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68203993,FENILISOTIOCIANATO -,250
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204000,DIMETILSULFOXIDO DEUTERADO -,5350
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204027,SOLUCAO REMOVEDORA DE NUCLEASES  -,5955.6
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204051,REAGENTES PARA SINTESE -,68792
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204060,PENEIRA MOLECULAR -,1139
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204108,ALCOOL ETILICO (ETANOL),782319.06
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204116,KIT DETECCAO DE ANTICORPOS ANTI-BORRELIA -,29688.879999999997
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204132,KIT DETECCAO DE ANTICORPOS BARTONELLA HENSELAE -,29028
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204159,KIT DETECCAO ANTICORPOS HERPES SIMPLEX -,6300
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204183,HIALURONIDASE -,3400
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204191,PEROXIDASE HORSERADISH -,6202
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204264,IODETO DE N-PROPILA -,910
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204280,TRIMEROTRIIDRATADO DE AMONIA ACETALDEIDO -,730
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204299,SULFATO FERRICO -,105
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204310,SOLUCAO PARA ANALISADOR -,16224.16
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204434,ACIDO CAPRILICO -,1183.98
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204442,ACIDO 2-MORFOLINOETANOSULFONICO MONOHIDRATADO -,3800
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204450,EOSINA 5-ISOTIOCIANATO -,3184.95
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204469,POLICAPROLACTONA -,724.5
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204485,IODETO DE BUTIRILCOLINA -,380
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204493,BUTIRILCOLINESTERASE -,14814
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204507,OXIDO DE CHUMBO II -,1310
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204523,SORVENTE -,17400
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204558,ACIDO DIGLICOLICO -,300
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204604,GLICINA -,15431.07
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204612,OXIDO DE TRIOCTILFOSFINA -,1100
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204620,"2,3,4,5,6-PENTAFLUOROBENZOILA CLORETO -",370
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204639,N-TERT-BUTILDIMETILSILIL-N-METILTRIFLUOROACETAMIDA,1100
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204647,N-ACETIL L-CISTEINA -,446.9
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204655,SELENITO DE SODIO -,360
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204671,SALINOMICINA -,1740
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204680,SAL DISSODICO DE ADENOSINA 5'-TRIFOSFATO (ATP) -,340
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204736,REAGENTE OXALIPLATINA -,900
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204744,REAGENTE CISPLATINA -,700
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204760,REAGENTE DOXORRUBICINA HIDROCLORIDRICA (DOX) -,1500
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204779,REAGENTE IDARRUBICINA HIDROCLORIDRICA -,1800
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204817,REAGENTE ETOPOSIDEO -,554
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204884,REAGENTE BREFELDINA -,3000
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204906,REAGENTE PACLITAXEL -,2500
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204949,ENDOSTATINA -,4307
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204973,CLORIDRATO DE BENZAMIDINA - HIDRATADO -,1500
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204981,TESTE PARA IMUNODIAGNOSTICO SARS-COV-2 -,452364.8
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68204990,KIT PARA EXTRACAO DE ACIDOS NUCLEICOS,24468593.34
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205007,AGAR MACCONKEY SORBITOL -,3539.68
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205015,KIT PARA REDUCAO DE PATOGENOS -,26525092.8
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205031,REAGENTE PROCALCITONINA -,517942
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205040,ACETATO DE VINILA -,134.25
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205082,REAGENTE BIOTINA -,1470
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205104,PROSTAGLANDINA E1 -,4617
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205147,3-AMINOPROPIL TRIETOXISILANO -,1142
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205180,ESFERA MAGNETICA EM SUSPENSAO -,6327
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205198,REAGENTE TROPONINA ULTRASSENSIVEL -,269991.6
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205228,ORTO-TOLIDINA -,2360
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205422,METANOL -,2506.96
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205503,IODETO DE PROPIDIO -,700
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205511,MELATONINA -,810
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205520,LUZINDOL -,1450
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205538,LIPOPEPTIDEO TRIACILADO SINTETICO -,5000
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205546,LIPOPOLISSACARIDEO DE ESCHERICHIA COLI -,1320
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205554,CLORIDRATO DE PRINOMASTAT -,1569.9
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205597,VARESPLADIB -,1599.9
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205600,ACIDO ETILENOGLICOL-BIS-AMINOETILETERTETRACETICO -,800
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205619,LAURIL SULFONATO DE SODIO -,3420
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205635,4-NITRO-O-FENILENODIAMINA -,300
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205643,2-AMINOANTRACENO -,342
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205660,N-HIDROXISUCCINIMIDA -,251
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205678,CIANOBOROHIDRETO DE SODIO -,639
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205686,KIT DE TRANSFECCAO -,15236.6
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205694,KIT PARA DETECCAO DE CLIVAGEM GENOMICA -,7403.44
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205716,GLUTAMINA -,4781.72
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205775,CONJUNTO DE REAGENTES PARA RT-PCR -,5025600
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205945,REAGENTE FOLATO -,12502.08
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205953,REAGENTE HAPTOGLOBINA -,2591.92
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68205961,REAGENTE INSULINA -,2706.68
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68206070,MEIO DE TRANSPORTE VIRAL -,232128
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68206089,TESTE IMUNO-HEMATOLOGICO -,952814.85
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68206143,8-AZAGUANINA -,442.7
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68206151,AGAR DEXTRINA AMPICILINA - ADA,797.08
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6820,"REAGENTES QUIMICOS, CORANTES E INDICADORES",68206160,CONJUNTO PARA REALIZACAO DE GENOTIPAGEM -,749557.44
68,SUBSTANCIAS E PRODUTOS QUIMICOS,6830,GASES: COMPRIMIDOS E LIQUIFEITOS,68300026,MISTURAS ESPECIAIS -,77453.5
